"Instrument","Fluorophore","Detector","AdjustedY"
"TwoLaserBR","APC-Cy7",20,0.357001146788991
"TwoLaserBR","APC-Cy7",21,1
"TwoLaserBR","APC-Cy7",22,0.505699541284404
"TwoLaserBR","APC-eFluor 780",1,0
"TwoLaserBR","APC-eFluor 780",2,0
"TwoLaserBR","APC-eFluor 780",3,0
"TwoLaserBR","APC-eFluor 780",4,0
"TwoLaserBR","APC-eFluor 780",5,0
"TwoLaserBR","APC-eFluor 780",6,0
"TwoLaserBR","APC-eFluor 780",7,0.00090022935779821
"TwoLaserBR","APC-eFluor 780",8,0.000401376146788923
"TwoLaserBR","APC-eFluor 780",9,0
"TwoLaserBR","APC-eFluor 780",10,9.74770642201417e-05
"TwoLaserBR","APC-eFluor 780",11,0.000802752293578068
